"County"	"id"	sun
"LaMoure County, ND"	"38045"	14554.14
"Logan County, ND"	"38047"	14670.93
"McHenry County, ND"	"38049"	14480.64
"McIntosh County, ND"	"38051"	14764.31
"McKenzie County, ND"	"38053"	14543.77
"McLean County, ND"	"38055"	14580.57
"Mercer County, ND"	"38057"	14565.49
"Morton County, ND"	"38059"	14755.71
"Mountrail County, ND"	"38061"	14461.33
"Nelson County, ND"	"38063"	14345.31
"Oliver County, ND"	"38065"	14714.27
"Pembina County, ND"	"38067"	14009.77
"Pierce County, ND"	"38069"	14428.00
"Ramsey County, ND"	"38071"	14323.23
"Ransom County, ND"	"38073"	14471.88
"Renville County, ND"	"38075"	14363.67
"Richland County, ND"	"38077"	14380.20
"Rolette County, ND"	"38079"	14233.88
"Sargent County, ND"	"38081"	14445.70
"Sheridan County, ND"	"38083"	14502.72
"Sioux County, ND"	"38085"	14858.64
"Slope County, ND"	"38087"	14848.33
"Stark County, ND"	"38089"	14746.88
"Steele County, ND"	"38091"	14449.91
"Stutsman County, ND"	"38093"	14549.18
"Towner County, ND"	"38095"	14134.29
"Traill County, ND"	"38097"	14395.39
"Walsh County, ND"	"38099"	14179.91
"Ward County, ND"	"38101"	14439.61
"Wells County, ND"	"38103"	14448.91
"Williams County, ND"	"38105"	14483.14
"Adams County, OH"	"39001"	14925.33
"Allen County, OH"	"39003"	14489.14
"Ashland County, OH"	"39005"	14324.71
"Ashtabula County, OH"	"39007"	14075.35
"Athens County, OH"	"39009"	14689.67
"Auglaize County, OH"	"39011"	14576.39
"Belmont County, OH"	"39013"	14254.02
"Brown County, OH"	"39015"	14927.65
"Butler County, OH"	"39017"	14821.12
"Carroll County, OH"	"39019"	14183.42
"Champaign County, OH"	"39021"	14722.54
"Clark County, OH"	"39023"	14793.47
"Clermont County, OH"	"39025"	14957.75
"Clinton County, OH"	"39027"	14874.26
"Columbiana County, OH"	"39029"	14072.37
"Coshocton County, OH"	"39031"	14352.40
"Crawford County, OH"	"39033"	14315.11
"Cuyahoga County, OH"	"39035"	13989.00
"Darke County, OH"	"39037"	14740.67
"Defiance County, OH"	"39039"	14467.71
"Delaware County, OH"	"39041"	14465.20
"Erie County, OH"	"39043"	15850.05
"Fairfield County, OH"	"39045"	14658.38
"Fayette County, OH"	"39047"	14849.05
"Franklin County, OH"	"39049"	14601.45
"Fulton County, OH"	"39051"	14418.41
"Gallia County, OH"	"39053"	14890.75
"Geauga County, OH"	"39055"	14163.55
"Greene County, OH"	"39057"	14812.91
"Guernsey County, OH"	"39059"	14318.91
"Hamilton County, OH"	"39061"	14914.33
"Hancock County, OH"	"39063"	14413.44
"Hardin County, OH"	"39065"	14450.17
"Harrison County, OH"	"39067"	14260.39
"Henry County, OH"	"39069"	14417.65
"Highland County, OH"	"39071"	14865.17
"Hocking County, OH"	"39073"	14776.64
"Holmes County, OH"	"39075"	14309.71
"Huron County, OH"	"39077"	15912.01
"Jackson County, OH"	"39079"	14908.61
"Jefferson County, OH"	"39081"	14181.06
"Knox County, OH"	"39083"	14391.60
"Lake County, OH"	"39085"	14121.62
"Lawrence County, OH"	"39087"	14909.07
"Licking County, OH"	"39089"	14515.60
"Logan County, OH"	"39091"	14569.37
"Lorain County, OH"	"39093"	15570.20
"Lucas County, OH"	"39095"	14397.83
"Madison County, OH"	"39097"	14778.29
"Mahoning County, OH"	"39099"	14046.49
"Marion County, OH"	"39101"	14314.95
"Medina County, OH"	"39103"	14504.93
"Meigs County, OH"	"39105"	14744.35
"Mercer County, OH"	"39107"	14674.55
"Miami County, OH"	"39109"	14693.70
"Monroe County, OH"	"39111"	14252.19
"Montgomery County, OH"	"39113"	14682.29
"Morgan County, OH"	"39115"	14583.57
"Morrow County, OH"	"39117"	14370.70
"Muskingum County, OH"	"39119"	14489.13
"Noble County, OH"	"39121"	14366.60
"Ottawa County, OH"	"39123"	14504.80
"Paulding County, OH"	"39125"	14483.43
"Perry County, OH"	"39127"	14644.37
"Pickaway County, OH"	"39129"	14701.64
"Pike County, OH"	"39131"	14885.48
"Portage County, OH"	"39133"	14144.58
"Preble County, OH"	"39135"	14803.43
"Putnam County, OH"	"39137"	14445.99
"Richland County, OH"	"39139"	14311.80
"Ross County, OH"	"39141"	14828.32
"Sandusky County, OH"	"39143"	14623.46
"Scioto County, OH"	"39145"	14940.57
"Seneca County, OH"	"39147"	14796.70
"Shelby County, OH"	"39149"	14632.35
"Stark County, OH"	"39151"	14169.49
"Summit County, OH"	"39153"	14103.74
"Trumbull County, OH"	"39155"	14012.32
"Tuscarawas County, OH"	"39157"	14248.40
"Union County, OH"	"39159"	14513.96
"Van Wert County, OH"	"39161"	14540.57
"Vinton County, OH"	"39163"	14843.50
"Warren County, OH"	"39165"	14818.21
"Washington County, OH"	"39167"	14482.25
"Wayne County, OH"	"39169"	14251.43
"Williams County, OH"	"39171"	14464.07
"Wood County, OH"	"39173"	14396.41
"Wyandot County, OH"	"39175"	14349.72
"Adair County, OK"	"40001"	16207.46
"Alfalfa County, OK"	"40003"	17092.86
"Atoka County, OK"	"40005"	16634.81
"Beaver County, OK"	"40007"	17775.87
"Beckham County, OK"	"40009"	17814.80
"Blaine County, OK"	"40011"	17308.97
"Bryan County, OK"	"40013"	16942.08
"Caddo County, OK"	"40015"	17437.62
"Canadian County, OK"	"40017"	17185.80
"Carter County, OK"	"40019"	17149.02
"Cherokee County, OK"	"40021"	16278.76
"Choctaw County, OK"	"40023"	16686.49
"Cimarron County, OK"	"40025"	18346.09
"Cleveland County, OK"	"40027"	17074.03
"Coal County, OK"	"40029"	16690.84
"Comanche County, OK"	"40031"	17638.20
"Cotton County, OK"	"40033"	17721.88
"Craig County, OK"	"40035"	16331.69
"Creek County, OK"	"40037"	16600.28
"Custer County, OK"	"40039"	17483.48
"Delaware County, OK"	"40041"	16237.00
"Dewey County, OK"	"40043"	17395.17
"Ellis County, OK"	"40045"	17633.84
"Garfield County, OK"	"40047"	17013.68
"Garvin County, OK"	"40049"	17059.62
"Grady County, OK"	"40051"	17287.29
"Grant County, OK"	"40053"	16923.11
"Greer County, OK"	"40055"	17892.27
"Harmon County, OK"	"40057"	18005.67
"Harper County, OK"	"40059"	17459.28
"Haskell County, OK"	"40061"	16475.48
"Hughes County, OK"	"40063"	16672.95
"Jackson County, OK"	"40065"	17975.29
"Jefferson County, OK"	"40067"	17527.28
"Johnston County, OK"	"40069"	16931.47
"Kay County, OK"	"40071"	16790.02
"Kingfisher County, OK"	"40073"	17149.17
"Kiowa County, OK"	"40075"	17734.40
"Latimer County, OK"	"40077"	16443.56
"Le Flore County, OK"	"40079"	16342.86
"Lincoln County, OK"	"40081"	16791.79
"Logan County, OK"	"40083"	16992.92
"Love County, OK"	"40085"	17318.87
"McClain County, OK"	"40087"	17084.37
"McCurtain County, OK"	"40089"	16495.91
"McIntosh County, OK"	"40091"	16592.57
"Major County, OK"	"40093"	17222.29
"Marshall County, OK"	"40095"	17166.48
"Mayes County, OK"	"40097"	16357.44
"Murray County, OK"	"40099"	16939.14
"Muskogee County, OK"	"40101"	16463.73
"Noble County, OK"	"40103"	16852.41
"Nowata County, OK"	"40105"	16429.14
"Okfuskee County, OK"	"40107"	16647.71
"Oklahoma County, OK"	"40109"	17008.56
"Okmulgee County, OK"	"40111"	16559.63
"Osage County, OK"	"40113"	16622.42
"Ottawa County, OK"	"40115"	16178.95
"Pawnee County, OK"	"40117"	16693.95
"Payne County, OK"	"40119"	16785.69
"Pittsburg County, OK"	"40121"	16545.24
"Pontotoc County, OK"	"40123"	16787.91
"Pottawatomie County, OK"	"40125"	16891.19
"Pushmataha County, OK"	"40127"	16399.29
"Roger Mills County, OK"	"40129"	17708.79
"Rogers County, OK"	"40131"	16443.03
"Seminole County, OK"	"40133"	16766.54
"Sequoyah County, OK"	"40135"	16345.09
"Stephens County, OK"	"40137"	17389.98
"Texas County, OK"	"40139"	18070.59
"Tillman County, OK"	"40141"	17897.02
"Tulsa County, OK"	"40143"	16518.06
"Wagoner County, OK"	"40145"	16427.90
"Washington County, OK"	"40147"	16502.14
"Washita County, OK"	"40149"	17613.34
"Woods County, OK"	"40151"	17270.62
"Woodward County, OK"	"40153"	17427.20
"Baker County, OR"	"41001"	16090.06
"Benton County, OR"	"41003"	14829.25
"Clackamas County, OR"	"41005"	15062.03
"Clatsop County, OR"	"41007"	14063.95
"Columbia County, OR"	"41009"	13778.83
"Coos County, OR"	"41011"	15934.00
"Crook County, OR"	"41013"	16366.91
"Curry County, OR"	"41015"	16495.81
"Deschutes County, OR"	"41017"	16490.80
"Douglas County, OR"	"41019"	15983.44
"Gilliam County, OR"	"41021"	15753.66
"Grant County, OR"	"41023"	16003.38
"Harney County, OR"	"41025"	16829.69
"Hood River County, OR"	"41027"	15834.00
"Jackson County, OR"	"41029"	17109.17
"Jefferson County, OR"	"41031"	15962.09
"Josephine County, OR"	"41033"	17022.57
"Klamath County, OR"	"41035"	17489.54
"Lake County, OR"	"41037"	17174.09
"Lane County, OR"	"41039"	15560.06
"Lincoln County, OR"	"41041"	14991.24
"Linn County, OR"	"41043"	15083.73
"Malheur County, OR"	"41045"	16664.64
"Marion County, OR"	"41047"	14744.52
"Morrow County, OR"	"41049"	15494.93
"Multnomah County, OR"	"41051"	14193.62
"Polk County, OR"	"41053"	14594.24
"Sherman County, OR"	"41055"	15970.16
"Tillamook County, OR"	"41057"	14447.94
"Umatilla County, OR"	"41059"	15203.29
"Union County, OR"	"41061"	15458.57
"Wallowa County, OR"	"41063"	15280.23
"Wasco County, OR"	"41065"	15840.41
"Washington County, OR"	"41067"	14213.49
"Wheeler County, OR"	"41069"	15808.90
"Yamhill County, OR"	"41071"	14451.70
"Adams County, PA"	"42001"	14783.99
"Allegheny County, PA"	"42003"	14055.53
"Armstrong County, PA"	"42005"	13919.49
"Beaver County, PA"	"42007"	14025.88
"Bedford County, PA"	"42009"	14434.89
"Berks County, PA"	"42011"	14729.53
"Blair County, PA"	"42013"	14169.01
"Bradford County, PA"	"42015"	13867.88
"Bucks County, PA"	"42017"	14880.81
"Butler County, PA"	"42019"	14022.96
"Cambria County, PA"	"42021"	13984.29
"Cameron County, PA"	"42023"	13647.01
"Carbon County, PA"	"42025"	14369.35
"Centre County, PA"	"42027"	13978.29
"Chester County, PA"	"42029"	14985.35
"Clarion County, PA"	"42031"	13761.32
"Clearfield County, PA"	"42033"	13877.14
"Clinton County, PA"	"42035"	13899.53
"Columbia County, PA"	"42037"	14145.26
"Crawford County, PA"	"42039"	13803.69
"Cumberland County, PA"	"42041"	14704.35
"Dauphin County, PA"	"42043"	14586.08
"Delaware County, PA"	"42045"	15045.65
"Elk County, PA"	"42047"	13604.65
"Erie County, PA"	"42049"	14146.23
"Fayette County, PA"	"42051"	13945.80
"Forest County, PA"	"42053"	13600.98
"Franklin County, PA"	"42055"	14704.26
"Fulton County, PA"	"42057"	14587.46
"Greene County, PA"	"42059"	14194.03
"Huntingdon County, PA"	"42061"	14223.91
"Indiana County, PA"	"42063"	13833.32
"Jefferson County, PA"	"42065"	13771.78
"Juniata County, PA"	"42067"	14414.80
"Lackawanna County, PA"	"42069"	14137.03
"Lancaster County, PA"	"42071"	14906.61
"Lawrence County, PA"	"42073"	14003.80
"Lebanon County, PA"	"42075"	14732.98
"Lehigh County, PA"	"42077"	14673.16
"Luzerne County, PA"	"42079"	14100.99
"Lycoming County, PA"	"42081"	13912.29
"Mc Kean County, PA"	"42083"	13526.67
"Mercer County, PA"	"42085"	13908.73
"Mifflin County, PA"	"42087"	14254.43
"Monroe County, PA"	"42089"	14403.42
"Montgomery County, PA"	"42091"	14876.46
"Montour County, PA"	"42093"	14163.81
"Northampton County, PA"	"42095"	14608.25
"Northumberland County, PA"	"42097"	14215.76
"Perry County, PA"	"42099"	14515.15
"Philadelphia County, PA"	"42101"	14981.08
"Pike County, PA"	"42103"	14400.94
"Potter County, PA"	"42105"	13690.31
"Schuylkill County, PA"	"42107"	14435.60
"Snyder County, PA"	"42109"	14258.33
"Somerset County, PA"	"42111"	14286.55
"Sullivan County, PA"	"42113"	13816.38
"Susquehanna County, PA"	"42115"	13912.54
"Tioga County, PA"	"42117"	13809.67
"Union County, PA"	"42119"	14187.36
"Venango County, PA"	"42121"	13750.59
"Warren County, PA"	"42123"	13545.60
"Washington County, PA"	"42125"	14193.19
"Wayne County, PA"	"42127"	14174.46
"Westmoreland County, PA"	"42129"	13931.38
"Wyoming County, PA"	"42131"	13963.91
"York County, PA"	"42133"	14845.86
"Bristol County, RI"	"44001"	14907.31
"Kent County, RI"	"44003"	15000.41
"Newport County, RI"	"44005"	15529.23
"Providence County, RI"	"44007"	14671.75
"Washington County, RI"	"44009"	15450.65
"Abbeville County, SC"	"45001"	17119.58
"Aiken County, SC"	"45003"	17335.36
"Allendale County, SC"	"45005"	17562.62
"Anderson County, SC"	"45007"	17014.20
"Bamberg County, SC"	"45009"	17553.29
"Barnwell County, SC"	"45011"	17483.33
"Beaufort County, SC"	"45013"	18663.29
"Berkeley County, SC"	"45015"	17832.17
"Calhoun County, SC"	"45017"	17451.76
"Charleston County, SC"	"45019"	18696.44
"Cherokee County, SC"	"45021"	16900.79
"Chester County, SC"	"45023"	17058.44
"Chesterfield County, SC"	"45025"	16893.39
"Clarendon County, SC"	"45027"	17411.30
"Colleton County, SC"	"45029"	17875.26
"Darlington County, SC"	"45031"	16998.08
"Dillon County, SC"	"45033"	16883.18
"Dorchester County, SC"	"45035"	17582.56
"Edgefield County, SC"	"45037"	17208.37
"Fairfield County, SC"	"45039"	17246.55
"Florence County, SC"	"45041"	17155.38
"Georgetown County, SC"	"45043"	17992.34
"Greenville County, SC"	"45045"	16927.80
"Greenwood County, SC"	"45047"	17190.74
"Hampton County, SC"	"45049"	17655.54
"Horry County, SC"	"45051"	17818.97
"Jasper County, SC"	"45053"	18031.97
"Kershaw County, SC"	"45055"	17122.43
"Lancaster County, SC"	"45057"	16999.49
"Laurens County, SC"	"45059"	17111.75
"Lee County, SC"	"45061"	17132.68
"Lexington County, SC"	"45063"	17235.19
"McCormick County, SC"	"45065"	17283.35
"Marion County, SC"	"45067"	17064.31
"Marlboro County, SC"	"45069"	16853.54
"Newberry County, SC"	"45071"	17297.73
"Oconee County, SC"	"45073"	16941.36
"Orangeburg County, SC"	"45075"	17483.97
"Pickens County, SC"	"45077"	16879.58
"Richland County, SC"	"45079"	17280.37
"Saluda County, SC"	"45081"	17221.69
"Spartanburg County, SC"	"45083"	16918.51
"Sumter County, SC"	"45085"	17265.50
"Union County, SC"	"45087"	17059.57
"Williamsburg County, SC"	"45089"	17337.28
"York County, SC"	"45091"	16867.37
"Aurora County, SD"	"46003"	15071.87
"Beadle County, SD"	"46005"	15009.91
"Bennett County, SD"	"46007"	15639.66
"Bon Homme County, SD"	"46009"	15049.02
"Brookings County, SD"	"46011"	14602.90
"Brown County, SD"	"46013"	14719.72
"Brule County, SD"	"46015"	15102.38
"Buffalo County, SD"	"46017"	15078.89
"Butte County, SD"	"46019"	15252.31
"Campbell County, SD"	"46021"	14808.08
"Charles Mix County, SD"	"46023"	15123.82
"Clark County, SD"	"46025"	14889.56
"Clay County, SD"	"46027"	14849.20
"Codington County, SD"	"46029"	14718.98
"Corson County, SD"	"46031"	14915.32
"Custer County, SD"	"46033"	15476.81
"Davison County, SD"	"46035"	15050.96
"Day County, SD"	"46037"	14768.21
"Deuel County, SD"	"46039"	14580.32
"Dewey County, SD"	"46041"	15072.73
"Douglas County, SD"	"46043"	15083.29
"Edmunds County, SD"	"46045"	14842.70
"Fall River County, SD"	"46047"	15901.21
"Faulk County, SD"	"46049"	14933.29
"Grant County, SD"	"46051"	14579.73
"Gregory County, SD"	"46053"	15151.22
"Haakon County, SD"	"46055"	15291.17
"Hamlin County, SD"	"46057"	14766.36
"Hand County, SD"	"46059"	15018.61
"Hanson County, SD"	"46061"	15029.76
"Harding County, SD"	"46063"	15056.15
"Hughes County, SD"	"46065"	15136.99
"Hutchinson County, SD"	"46067"	14998.87
"Hyde County, SD"	"46069"	15039.69
"Jackson County, SD"	"46071"	15347.02
"Jerauld County, SD"	"46073"	15026.95
"Jones County, SD"	"46075"	15276.69
"Kingsbury County, SD"	"46077"	14899.37
"Lake County, SD"	"46079"	14791.68
"Lawrence County, SD"	"46081"	15401.15
"Lincoln County, SD"	"46083"	14784.27
"Lyman County, SD"	"46085"	15125.05
"McCook County, SD"	"46087"	14925.11
"McPherson County, SD"	"46089"	14793.60
"Marshall County, SD"	"46091"	14573.86
"Meade County, SD"	"46093"	15288.51
"Mellette County, SD"	"46095"	15264.87
"Miner County, SD"	"46097"	14940.07
"Minnehaha County, SD"	"46099"	14772.59
"Moody County, SD"	"46101"	14635.57
"Pennington County, SD"	"46103"	15365.44
"Perkins County, SD"	"46105"	15071.86
"Potter County, SD"	"46107"	14991.44
"Roberts County, SD"	"46109"	14482.19
"Sanborn County, SD"	"46111"	15037.03
"Shannon County, SD"	"46113"	15680.32
"Spink County, SD"	"46115"	14904.73
"Stanley County, SD"	"46117"	15213.13
"Sully County, SD"	"46119"	15083.76
"Todd County, SD"	"46121"	15440.02
"Tripp County, SD"	"46123"	15180.42
"Turner County, SD"	"46125"	14839.52
"Union County, SD"	"46127"	14819.91
"Walworth County, SD"	"46129"	14881.41
"Yankton County, SD"	"46135"	14945.92
"Ziebach County, SD"	"46137"	15146.02
"Anderson County, TN"	"47001"	15766.08
"Bedford County, TN"	"47003"	15851.13
"Benton County, TN"	"47005"	15913.35
"Bledsoe County, TN"	"47007"	15869.19
"Blount County, TN"	"47009"	15527.87
"Bradley County, TN"	"47011"	16009.93
"Campbell County, TN"	"47013"	15557.51
"Cannon County, TN"	"47015"	15655.63
"Carroll County, TN"	"47017"	15967.40
"Carter County, TN"	"47019"	15174.86
"Cheatham County, TN"	"47021"	15781.99
"Chester County, TN"	"47023"	16120.55
"Claiborne County, TN"	"47025"	15576.87
"Clay County, TN"	"47027"	15455.48
"Cocke County, TN"	"47029"	15628.01
"Coffee County, TN"	"47031"	15700.98
"Crockett County, TN"	"47033"	16065.63
"Cumberland County, TN"	"47035"	15612.51
"Davidson County, TN"	"47037"	15731.04
"Decatur County, TN"	"47039"	16044.33
"DeKalb County, TN"	"47041"	15573.17
"Dickson County, TN"	"47043"	15844.25
"Dyer County, TN"	"47045"	16051.16
"Fayette County, TN"	"47047"	16280.68
"Fentress County, TN"	"47049"	15363.18
"Franklin County, TN"	"47051"	15832.63
"Gibson County, TN"	"47053"	15991.75
"Giles County, TN"	"47055"	16002.85
"Grainger County, TN"	"47057"	15818.79
"Greene County, TN"	"47059"	15463.18
"Grundy County, TN"	"47061"	15704.41
"Hamblen County, TN"	"47063"	15843.43
"Hamilton County, TN"	"47065"	16104.91
"Hancock County, TN"	"47067"	15634.41
"Hardeman County, TN"	"47069"	16244.62
"Hardin County, TN"	"47071"	16172.11
"Hawkins County, TN"	"47073"	15690.19
"Haywood County, TN"	"47075"	16199.28
"Henderson County, TN"	"47077"	16055.14
"Henry County, TN"	"47079"	15904.76
"Hickman County, TN"	"47081"	15862.09
"Houston County, TN"	"47083"	15795.86
"Humphreys County, TN"	"47085"	15855.40
"Jackson County, TN"	"47087"	15474.90
"Jefferson County, TN"	"47089"	15761.97
"Johnson County, TN"	"47091"	15211.41
"Knox County, TN"	"47093"	15919.11
"Lake County, TN"	"47095"	16028.21
"Lauderdale County, TN"	"47097"	16149.98
"Lawrence County, TN"	"47099"	16047.20
"Lewis County, TN"	"47101"	15919.00
"Lincoln County, TN"	"47103"	15946.02
"Loudon County, TN"	"47105"	15934.93
"McMinn County, TN"	"47107"	15932.74
"McNairy County, TN"	"47109"	16265.48
"Macon County, TN"	"47111"	15548.75
"Madison County, TN"	"47113"	16122.60
"Marion County, TN"	"47115"	15983.98
"Marshall County, TN"	"47117"	15887.13
"Maury County, TN"	"47119"	15890.69
"Meigs County, TN"	"47121"	16026.16
"Monroe County, TN"	"47123"	15669.48
"Montgomery County, TN"	"47125"	15722.59
"Moore County, TN"	"47127"	15893.77
"Morgan County, TN"	"47129"	15533.83
"Obion County, TN"	"47131"	15915.31
"Overton County, TN"	"47133"	15386.56
"Perry County, TN"	"47135"	15963.19
"Pickett County, TN"	"47137"	15268.60
"Polk County, TN"	"47139"	16018.83
"Putnam County, TN"	"47141"	15413.34
"Rhea County, TN"	"47143"	15949.03
"Roane County, TN"	"47145"	15947.70
"Robertson County, TN"	"47147"	15673.29
"Rutherford County, TN"	"47149"	15695.91
"Scott County, TN"	"47151"	15264.79
"Sequatchie County, TN"	"47153"	15855.13
"Sevier County, TN"	"47155"	15484.74
"Shelby County, TN"	"47157"	16290.12
"Smith County, TN"	"47159"	15582.76
"Stewart County, TN"	"47161"	15760.84
"Sullivan County, TN"	"47163"	15329.49
"Sumner County, TN"	"47165"	15587.39
"Tipton County, TN"	"47167"	16212.19
"Trousdale County, TN"	"47169"	15563.73
"Unicoi County, TN"	"47171"	15415.81
"Union County, TN"	"47173"	15813.93
"Van Buren County, TN"	"47175"	15552.82
"Warren County, TN"	"47177"	15620.19
"Washington County, TN"	"47179"	15258.55
"Wayne County, TN"	"47181"	16065.96
"Weakley County, TN"	"47183"	15879.00
"White County, TN"	"47185"	15471.72
"Williamson County, TN"	"47187"	15767.99
"Wilson County, TN"	"47189"	15618.01
"Anderson County, TX"	"48001"	17303.44
"Andrews County, TX"	"48003"	19401.59
"Angelina County, TX"	"48005"	17485.54
"Aransas County, TX"	"48007"	19228.49
"Archer County, TX"	"48009"	18000.57
"Armstrong County, TX"	"48011"	18391.89
"Atascosa County, TX"	"48013"	18200.60
"Austin County, TX"	"48015"	17553.99
"Bailey County, TX"	"48017"	19041.63
"Bandera County, TX"	"48019"	17734.55
"Bastrop County, TX"	"48021"	17664.72
"Baylor County, TX"	"48023"	18164.73
"Bee County, TX"	"48025"	18006.00
"Bell County, TX"	"48027"	17709.65
"Bexar County, TX"	"48029"	17819.44
"Blanco County, TX"	"48031"	17835.92
"Borden County, TX"	"48033"	18988.62
"Bosque County, TX"	"48035"	17683.66
"Bowie County, TX"	"48037"	16876.50
"Brazoria County, TX"	"48039"	18294.13
"Brazos County, TX"	"48041"	17497.91
"Brewster County, TX"	"48043"	20332.43
"Briscoe County, TX"	"48045"	18461.38
"Brooks County, TX"	"48047"	18592.92
"Brown County, TX"	"48049"	18197.06
"Burleson County, TX"	"48051"	17631.33
"Burnet County, TX"	"48053"	17894.67
"Caldwell County, TX"	"48055"	17681.31
"Calhoun County, TX"	"48057"	18761.18
"Callahan County, TX"	"48059"	18280.77
"Cameron County, TX"	"48061"	18922.45
"Camp County, TX"	"48063"	17095.18
"Carson County, TX"	"48065"	18294.26
"Cass County, TX"	"48067"	16987.33
"Castro County, TX"	"48069"	18887.60
"Chambers County, TX"	"48071"	18027.13
"Cherokee County, TX"	"48073"	17242.26
"Childress County, TX"	"48075"	18147.20
"Clay County, TX"	"48077"	17805.58
"Cochran County, TX"	"48079"	19236.66
"Coke County, TX"	"48081"	18791.02
"Coleman County, TX"	"48083"	18413.95
"Collin County, TX"	"48085"	17264.82
"Collingsworth County, TX"	"48087"	18038.63
"Colorado County, TX"	"48089"	17578.63
"Comal County, TX"	"48091"	17685.35
"Comanche County, TX"	"48093"	18020.85
"Concho County, TX"	"48095"	18613.29
"Cooke County, TX"	"48097"	17386.59
"Coryell County, TX"	"48099"	17761.09
"Cottle County, TX"	"48101"	18335.48
"Crane County, TX"	"48103"	19361.81
"Crockett County, TX"	"48105"	19024.72
"Crosby County, TX"	"48107"	18817.00
"Culberson County, TX"	"48109"	19634.88
"Dallam County, TX"	"48111"	18558.00
"Dallas County, TX"	"48113"	17358.81
"Dawson County, TX"	"48115"	19126.93
"Deaf Smith County, TX"	"48117"	18709.47
"Delta County, TX"	"48119"	16995.26
"Denton County, TX"	"48121"	17436.85
"DeWitt County, TX"	"48123"	17694.07
"Dickens County, TX"	"48125"	18628.30
"Dimmit County, TX"	"48127"	18739.89
"Donley County, TX"	"48129"	18216.92
"Duval County, TX"	"48131"	18503.83
"Eastland County, TX"	"48133"	18105.33
"Ector County, TX"	"48135"	19373.24
"Edwards County, TX"	"48137"	18365.14
"Ellis County, TX"	"48139"	17462.12
"El Paso County, TX"	"48141"	20022.71
"Erath County, TX"	"48143"	17911.08
"Falls County, TX"	"48145"	17578.22
"Fannin County, TX"	"48147"	17024.31
"Fayette County, TX"	"48149"	17593.43
"Fisher County, TX"	"48151"	18658.46
"Floyd County, TX"	"48153"	18707.89
"Foard County, TX"	"48155"	18219.88
"Fort Bend County, TX"	"48157"	17542.57
"Franklin County, TX"	"48159"	17016.77
"Freestone County, TX"	"48161"	17421.55
"Frio County, TX"	"48163"	18258.77
"Gaines County, TX"	"48165"	19316.45
"Galveston County, TX"	"48167"	18608.67
"Garza County, TX"	"48169"	18849.10
"Gillespie County, TX"	"48171"	18039.22
"Glasscock County, TX"	"48173"	19162.43
"Goliad County, TX"	"48175"	17792.65
"Gonzales County, TX"	"48177"	17773.68
"Gray County, TX"	"48179"	18112.78
"Grayson County, TX"	"48181"	17187.36
"Gregg County, TX"	"48183"	17179.19
"Grimes County, TX"	"48185"	17454.62
"Guadalupe County, TX"	"48187"	17790.94
"Hale County, TX"	"48189"	18912.02
"Hall County, TX"	"48191"	18255.36
"Hamilton County, TX"	"48193"	17882.47
"Hansford County, TX"	"48195"	18217.17
"Hardeman County, TX"	"48197"	18126.09
"Hardin County, TX"	"48199"	17208.90
"Harris County, TX"	"48201"	17466.54
"Harrison County, TX"	"48203"	17105.65
"Hartley County, TX"	"48205"	18639.23
"Haskell County, TX"	"48207"	18419.12
"Hays County, TX"	"48209"	17682.53
"Hemphill County, TX"	"48211"	17801.38
"Henderson County, TX"	"48213"	17328.26
"Hidalgo County, TX"	"48215"	18781.09
"Hill County, TX"	"48217"	17567.22
"Hockley County, TX"	"48219"	19137.95
"Hood County, TX"	"48221"	17733.85
"Hopkins County, TX"	"48223"	17076.58
"Houston County, TX"	"48225"	17362.31
"Howard County, TX"	"48227"	19057.02
"Hudspeth County, TX"	"48229"	19938.96
"Hunt County, TX"	"48231"	17169.43
"Hutchinson County, TX"	"48233"	18247.20
"Irion County, TX"	"48235"	18981.63
"Jack County, TX"	"48237"	17852.80
"Jackson County, TX"	"48239"	17780.58
"Jasper County, TX"	"48241"	17297.96
"Jeff Davis County, TX"	"48243"	19753.55
"Jefferson County, TX"	"48245"	18088.69
"Jim Hogg County, TX"	"48247"	18844.38
"Jim Wells County, TX"	"48249"	18435.97
"Johnson County, TX"	"48251"	17574.95
"Jones County, TX"	"48253"	18495.07
"Karnes County, TX"	"48255"	17963.26
"Kaufman County, TX"	"48257"	17344.68
"Kendall County, TX"	"48259"	17728.68
"Kenedy County, TX"	"48261"	18804.67
"Kent County, TX"	"48263"	18741.50
"Kerr County, TX"	"48265"	17927.56
"Kimble County, TX"	"48267"	18434.23
"King County, TX"	"48269"	18495.72
"Kinney County, TX"	"48271"	18250.59
"Kleberg County, TX"	"48273"	18960.70
"Knox County, TX"	"48275"	18309.30
"Lamar County, TX"	"48277"	16863.14
"Lamb County, TX"	"48279"	18986.62
"Lampasas County, TX"	"48281"	17923.43
"La Salle County, TX"	"48283"	18625.56
"Lavaca County, TX"	"48285"	17578.47
"Lee County, TX"	"48287"	17658.50
"Leon County, TX"	"48289"	17418.65
"Liberty County, TX"	"48291"	17347.69
"Limestone County, TX"	"48293"	17501.03
"Lipscomb County, TX"	"48295"	17738.92
"Live Oak County, TX"	"48297"	18192.00
"Llano County, TX"	"48299"	18098.59
"Loving County, TX"	"48301"	19744.51
"Lubbock County, TX"	"48303"	18999.60
"Lynn County, TX"	"48305"	18993.66
"McCulloch County, TX"	"48307"	18462.07
"McLennan County, TX"	"48309"	17599.00
